,Unnamed: 0,Unnamed: 0.1,上线机场,下线机场,出发日期,出发时刻,出发类型,出发航班,到达日期,到达时刻,到达类型,到达航班,区域,机体类别,登机口,终端厅,飞机型号,飞机转场记录号,精确到达时间,精确出发时间
872,872,872,DEH,DEH,2018/1/20,12:25:00,I,NV670,2018/1/20,7:00:00,I,NV665,Center,N,S12,S,773,PK468,2018/1/20 7:00:00,2018/1/20 12:25:00
873,873,873,BNT,IOE,2018/1/20,13:00:00,I,NV640,2018/1/20,6:55:00,I,NV883,Center,N,S12,S,33H,PK466,2018/1/20 6:55:00,2018/1/20 13:00:00
874,874,874,MBY,ZZA,2018/1/20,12:05:00,I,NV318,2018/1/20,6:25:00,I,NV689,Center,N,S12,S,773,PK464,2018/1/20 6:25:00,2018/1/20 12:05:00
875,875,875,DHL,TJO,2018/1/20,14:35:00,I,NV676,2018/1/20,6:25:00,I,NV6181,Center,N,S12,S,332,PK463,2018/1/20 6:25:00,2018/1/20 14:35:00
876,876,876,NFM,PSE,2018/1/20,11:40:00,I,NV828,2018/1/20,5:55:00,I,NV851,Center,N,S12,S,773,PK461,2018/1/20 5:55:00,2018/1/20 11:40:00
877,877,877,DNC,UQF,2018/1/20,12:15:00,I,NV6118,2018/1/20,5:55:00,I,NV343,Center,N,S12,S,33E,PK460,2018/1/20 5:55:00,2018/1/20 12:15:00
878,878,878,NMF,NMF,2018/1/20,12:10:00,I,NV346,2018/1/20,5:35:00,I,NV347,Center,N,S12,S,33L,PK456,2018/1/20 5:35:00,2018/1/20 12:10:00
879,879,879,KGL,OSU,2018/1/20,9:10:00,I,NV634,2018/1/20,5:15:00,I,NV309,Center,N,S12,S,773,PK454,2018/1/20 5:15:00,2018/1/20 9:10:00
880,880,880,TZE,MBY,2018/1/20,13:20:00,I,NV694,2018/1/20,5:00:00,I,NV847,Center,N,S12,S,773,PK453,2018/1/20 5:00:00,2018/1/20 13:20:00
881,881,881,TJO,DUT,2018/1/20,7:55:00,I,NV380,2018/1/20,4:10:00,I,NV677,Center,N,S12,S,33L,PK449,2018/1/20 4:10:00,2018/1/20 7:55:00
882,882,882,COF,COF,2018/1/20,21:55:00,I,NV826,2018/1/20,20:00:00,I,NV827,Center,N,S12,S,33E,PK382,2018/1/20 20:00:00,2018/1/20 21:55:00
883,883,883,NFM,TJO,2018/1/20,23:30:00,I,NV654,2018/1/20,19:40:00,I,NV849,Center,N,S12,S,33E,PK377,2018/1/20 19:40:00,2018/1/20 23:30:00
884,884,884,MBY,MBY,2018/1/20,21:00:00,I,NV688,2018/1/20,17:50:00,I,NV697,Center,N,S12,S,773,PK347,2018/1/20 17:50:00,2018/1/20 21:00:00
885,885,885,OSU,KGL,2018/1/20,20:00:00,I,NV308,2018/1/20,16:35:00,I,NV635,Center,N,S12,S,773,PK333,2018/1/20 16:35:00,2018/1/20 20:00:00
886,886,886,TJO,NFM,2018/1/20,19:45:00,I,NV848,2018/1/20,15:30:00,I,NV657,Center,N,S12,S,33E,PK316,2018/1/20 15:30:00,2018/1/20 19:45:00
887,887,887,GDP,TZE,2018/1/20,20:20:00,I,NV672,2018/1/20,15:00:00,I,NV899,Center,N,S12,S,33E,PK308,2018/1/20 15:00:00,2018/1/20 20:20:00
888,888,888,DEH,TJO,2018/1/20,16:10:00,I,NV656,2018/1/20,14:50:00,I,NV681,Center,N,S12,S,33H,PK304,2018/1/20 14:50:00,2018/1/20 16:10:00
889,889,889,TZE,TGP,2018/1/20,14:20:00,I,NV690,2018/1/19,5:00:00,I,NV847,Center,N,S12,S,773,PK208,2018/1/19 5:00:00,2018/1/20 14:20:00
890,890,890,IOE,GDP,2018/1/20,12:30:00,I,NV898,2018/1/19,21:05:00,I,NV651,Center,N,S12,S,33E,PK159,2018/1/19 21:05:00,2018/1/20 12:30:00
891,891,891,TZE,GSB,2018/1/20,0:10:00,I,NV320,2018/1/19,19:30:00,I,NV673,Center,N,S12,S,33E,PK131,2018/1/19 19:30:00,2018/1/20 0:10:00
892,892,892,ZZA,TZE,2018/1/20,0:05:00,I,NV846,2018/1/19,19:20:00,I,NV319,Center,N,S12,S,773,PK129,2018/1/19 19:20:00,2018/1/20 0:05:00
893,893,893,NBE,ZWS,2018/1/20,0:20:00,I,NV608,2018/1/19,18:05:00,I,NV821,Center,N,S12,S,33H,PK108,2018/1/19 18:05:00,2018/1/20 0:20:00
894,894,894,TGP,DEH,2018/1/20,0:05:00,I,NV664,2018/1/19,18:00:00,I,NV601,Center,N,S12,S,773,PK107,2018/1/19 18:00:00,2018/1/20 0:05:00
895,895,895,MBY,NFM,2018/1/20,0:20:00,I,NV840,2018/1/19,17:50:00,I,NV697,Center,N,S12,S,773,PK104,2018/1/19 17:50:00,2018/1/20 0:20:00
896,896,896,ZWS,MIS,2018/1/20,13:00:00,I,NV662,2018/1/19,16:55:00,I,NV693,Center,N,S12,S,33H,PK094,2018/1/19 16:55:00,2018/1/20 13:00:00
897,897,897,MIS,ZWS,2018/1/20,13:30:00,I,NV692,2018/1/19,16:30:00,I,NV663,Center,N,S12,S,33H,PK089,2018/1/19 16:30:00,2018/1/20 13:30:00
898,898,898,CLL,IOM,2018/1/20,17:20:00,I,NV682,2018/1/20,7:20:00,I,NV659,Center,N,S13,S,33L,PK471,2018/1/20 7:20:00,2018/1/20 17:20:00
899,899,899,DEH,DEH,2018/1/20,12:25:00,I,NV670,2018/1/20,7:00:00,I,NV665,Center,N,S13,S,773,PK468,2018/1/20 7:00:00,2018/1/20 12:25:00
900,900,900,BNT,IOE,2018/1/20,13:00:00,I,NV640,2018/1/20,6:55:00,I,NV883,Center,N,S13,S,33H,PK466,2018/1/20 6:55:00,2018/1/20 13:00:00
901,901,901,MBY,ZZA,2018/1/20,12:05:00,I,NV318,2018/1/20,6:25:00,I,NV689,Center,N,S13,S,773,PK464,2018/1/20 6:25:00,2018/1/20 12:05:00
902,902,902,DHL,TJO,2018/1/20,14:35:00,I,NV676,2018/1/20,6:25:00,I,NV6181,Center,N,S13,S,332,PK463,2018/1/20 6:25:00,2018/1/20 14:35:00
903,903,903,NFM,PSE,2018/1/20,11:40:00,I,NV828,2018/1/20,5:55:00,I,NV851,Center,N,S13,S,773,PK461,2018/1/20 5:55:00,2018/1/20 11:40:00
904,904,904,DNC,UQF,2018/1/20,12:15:00,I,NV6118,2018/1/20,5:55:00,I,NV343,Center,N,S13,S,33E,PK460,2018/1/20 5:55:00,2018/1/20 12:15:00
905,905,905,NMF,NMF,2018/1/20,12:10:00,I,NV346,2018/1/20,5:35:00,I,NV347,Center,N,S13,S,33L,PK456,2018/1/20 5:35:00,2018/1/20 12:10:00
906,906,906,KGL,OSU,2018/1/20,9:10:00,I,NV634,2018/1/20,5:15:00,I,NV309,Center,N,S13,S,773,PK454,2018/1/20 5:15:00,2018/1/20 9:10:00
907,907,907,TZE,MBY,2018/1/20,13:20:00,I,NV694,2018/1/20,5:00:00,I,NV847,Center,N,S13,S,773,PK453,2018/1/20 5:00:00,2018/1/20 13:20:00
908,908,908,TJO,DUT,2018/1/20,7:55:00,I,NV380,2018/1/20,4:10:00,I,NV677,Center,N,S13,S,33L,PK449,2018/1/20 4:10:00,2018/1/20 7:55:00
909,909,909,COF,COF,2018/1/20,21:55:00,I,NV826,2018/1/20,20:00:00,I,NV827,Center,N,S13,S,33E,PK382,2018/1/20 20:00:00,2018/1/20 21:55:00
910,910,910,NFM,TJO,2018/1/20,23:30:00,I,NV654,2018/1/20,19:40:00,I,NV849,Center,N,S13,S,33E,PK377,2018/1/20 19:40:00,2018/1/20 23:30:00
911,911,911,MBY,MBY,2018/1/20,21:00:00,I,NV688,2018/1/20,17:50:00,I,NV697,Center,N,S13,S,773,PK347,2018/1/20 17:50:00,2018/1/20 21:00:00
912,912,912,OSU,KGL,2018/1/20,20:00:00,I,NV308,2018/1/20,16:35:00,I,NV635,Center,N,S13,S,773,PK333,2018/1/20 16:35:00,2018/1/20 20:00:00
913,913,913,TJO,NFM,2018/1/20,19:45:00,I,NV848,2018/1/20,15:30:00,I,NV657,Center,N,S13,S,33E,PK316,2018/1/20 15:30:00,2018/1/20 19:45:00
914,914,914,GDP,TZE,2018/1/20,20:20:00,I,NV672,2018/1/20,15:00:00,I,NV899,Center,N,S13,S,33E,PK308,2018/1/20 15:00:00,2018/1/20 20:20:00
915,915,915,DEH,TJO,2018/1/20,16:10:00,I,NV656,2018/1/20,14:50:00,I,NV681,Center,N,S13,S,33H,PK304,2018/1/20 14:50:00,2018/1/20 16:10:00
916,916,916,TZE,TGP,2018/1/20,14:20:00,I,NV690,2018/1/19,5:00:00,I,NV847,Center,N,S13,S,773,PK208,2018/1/19 5:00:00,2018/1/20 14:20:00
917,917,917,IOE,GDP,2018/1/20,12:30:00,I,NV898,2018/1/19,21:05:00,I,NV651,Center,N,S13,S,33E,PK159,2018/1/19 21:05:00,2018/1/20 12:30:00
918,918,918,TZE,GSB,2018/1/20,0:10:00,I,NV320,2018/1/19,19:30:00,I,NV673,Center,N,S13,S,33E,PK131,2018/1/19 19:30:00,2018/1/20 0:10:00
919,919,919,ZZA,TZE,2018/1/20,0:05:00,I,NV846,2018/1/19,19:20:00,I,NV319,Center,N,S13,S,773,PK129,2018/1/19 19:20:00,2018/1/20 0:05:00
920,920,920,NBE,ZWS,2018/1/20,0:20:00,I,NV608,2018/1/19,18:05:00,I,NV821,Center,N,S13,S,33H,PK108,2018/1/19 18:05:00,2018/1/20 0:20:00
921,921,921,TGP,DEH,2018/1/20,0:05:00,I,NV664,2018/1/19,18:00:00,I,NV601,Center,N,S13,S,773,PK107,2018/1/19 18:00:00,2018/1/20 0:05:00
922,922,922,MBY,NFM,2018/1/20,0:20:00,I,NV840,2018/1/19,17:50:00,I,NV697,Center,N,S13,S,773,PK104,2018/1/19 17:50:00,2018/1/20 0:20:00
923,923,923,ZWS,MIS,2018/1/20,13:00:00,I,NV662,2018/1/19,16:55:00,I,NV693,Center,N,S13,S,33H,PK094,2018/1/19 16:55:00,2018/1/20 13:00:00
924,924,924,MIS,ZWS,2018/1/20,13:30:00,I,NV692,2018/1/19,16:30:00,I,NV663,Center,N,S13,S,33H,PK089,2018/1/19 16:30:00,2018/1/20 13:30:00
925,925,925,IBL,DUV,2018/1/20,11:00:00,D,NV6518,2018/1/20,9:55:00,D,NV6313,South,W,S29,S,325,PK501,2018/1/20 9:55:00,2018/1/20 11:00:00
926,926,926,AIB,BPH,2018/1/20,11:30:00,D,GN0208,2018/1/20,9:55:00,D,GN0471,South,W,S29,S,73A,PK500,2018/1/20 9:55:00,2018/1/20 11:30:00
927,927,927,DTY,EMD,2018/1/20,11:05:00,D,NV6752,2018/1/20,9:50:00,D,NV6479,South,W,S29,S,319,PK498,2018/1/20 9:50:00,2018/1/20 11:05:00
928,928,928,DBO,IOZ,2018/1/20,11:10:00,D,GN0530,2018/1/20,9:50:00,D,GN0413,South,W,S29,S,738,PK497,2018/1/20 9:50:00,2018/1/20 11:10:00
929,929,929,UTO,TIF,2018/1/20,11:05:00,D,GN0298,2018/1/20,9:50:00,D,GN0181,South,W,S29,S,738,PK496,2018/1/20 9:50:00,2018/1/20 11:05:00
930,930,930,LXM,DHR,2018/1/20,10:50:00,D,GN0493,2018/1/20,9:45:00,D,GN0493,South,W,S29,S,738,PK494,2018/1/20 9:45:00,2018/1/20 10:50:00
931,931,931,DLH,DLH,2018/1/20,11:05:00,D,NV6536,2018/1/20,9:40:00,D,NV6533,South,W,S29,S,320,PK493,2018/1/20 9:40:00,2018/1/20 11:05:00
932,932,932,ZOU,UBP,2018/1/20,11:15:00,D,NV6622,2018/1/20,9:35:00,D,NV6655,South,W,S29,S,320,PK491,2018/1/20 9:35:00,2018/1/20 11:15:00
933,933,933,UZO,UZO,2018/1/20,10:45:00,D,NV3512,2018/1/20,9:35:00,D,NV3513,South,W,S29,S,73H,PK490,2018/1/20 9:35:00,2018/1/20 10:45:00
934,934,934,DHP,KOH,2018/1/20,11:00:00,D,GN0284,2018/1/20,9:30:00,D,GN0439,South,W,S29,S,738,PK489,2018/1/20 9:30:00,2018/1/20 11:00:00
935,935,935,EMD,GPD,2018/1/20,10:40:00,D,NV6773,2018/1/20,9:25:00,D,NV6773,South,W,S29,S,325,PK488,2018/1/20 9:25:00,2018/1/20 10:40:00
936,936,936,YNO,EMD,2018/1/20,10:35:00,D,GN0202,2018/1/20,9:20:00,D,GN0369,South,W,S29,S,738,PK486,2018/1/20 9:20:00,2018/1/20 10:35:00
937,937,937,XOA,***,2018/1/20,10:00:00,D,*****,2018/1/20,9:10:00,D,GN0631,South,W,S29,S,738,PK484,2018/1/20 9:10:00,2018/1/20 10:00:00
938,938,938,UBP,LPX,2018/1/20,10:05:00,D,NV6684,2018/1/20,8:55:00,D,NV6684,South,W,S29,S,320,PK482,2018/1/20 8:55:00,2018/1/20 10:05:00
939,939,939,IGF,IGF,2018/1/20,21:35:00,D,NV6578,2018/1/20,8:45:00,D,NV6698,South,W,S29,S,320,PK480,2018/1/20 8:45:00,2018/1/20 21:35:00
940,940,940,UOB,UOB,2018/1/20,10:20:00,D,NV6644,2018/1/20,8:45:00,D,NV6645,South,W,S29,S,320,PK479,2018/1/20 8:45:00,2018/1/20 10:20:00
941,941,941,XOA,XOA,2018/1/20,9:45:00,D,NV6612,2018/1/20,8:40:00,D,NV6697,South,W,S29,S,73H,PK478,2018/1/20 8:40:00,2018/1/20 9:45:00
942,942,942,LIO,TIF,2018/1/20,9:50:00,D,NV6577,2018/1/20,8:40:00,D,NV6577,South,W,S29,S,320,PK477,2018/1/20 8:40:00,2018/1/20 9:50:00
943,943,943,***,DTY,2018/1/20,9:25:00,D,GN0408,2018/1/20,8:35:00,D,*****,South,W,S29,S,738,PK476,2018/1/20 8:35:00,2018/1/20 9:25:00
944,944,944,OHC,VSD,2018/1/20,9:30:00,D,NV6700,2018/1/20,7:55:00,D,NV6700,South,W,S29,S,320,PK473,2018/1/20 7:55:00,2018/1/20 9:30:00
945,945,945,EZH,XOA,2018/1/20,9:15:00,D,GN0630,2018/1/20,1:35:00,D,GN0453,South,W,S29,S,738,PK448,2018/1/20 1:35:00,2018/1/20 9:15:00
946,946,946,EZH,XVI,2018/1/20,6:55:00,D,NV3615,2018/1/20,1:30:00,D,NV6487,South,W,S29,S,319,PK447,2018/1/20 1:30:00,2018/1/20 6:55:00
947,947,947,XVU,EZH,2018/1/20,8:10:00,D,GN0454,2018/1/20,0:05:00,D,GN0657,South,W,S29,S,738,PK446,2018/1/20 0:05:00,2018/1/20 8:10:00
948,948,948,EMD,DHR,2018/1/20,7:50:00,D,NV6708,2018/1/20,0:15:00,D,NV6723,South,W,S29,S,323,PK443,2018/1/20 0:15:00,2018/1/20 7:50:00
949,949,949,DHP,DHP,2018/1/20,8:30:00,D,GN0678,2018/1/20,0:15:00,D,GN0401,South,W,S29,S,738,PK442,2018/1/20 0:15:00,2018/1/20 8:30:00
950,950,950,TZY,LXM,2018/1/20,15:50:00,D,GN0488,2018/1/20,0:10:00,D,GN0349,South,W,S29,S,73E,PK441,2018/1/20 0:10:00,2018/1/20 15:50:00
951,951,951,YNO,***,2018/1/20,23:15:00,D,*****,2018/1/20,22:25:00,D,GN0645,South,W,S29,S,73L,PK422,2018/1/20 22:25:00,2018/1/20 23:15:00
952,952,952,MAI,DBO,2018/1/20,22:50:00,D,NV3652,2018/1/20,21:50:00,D,NV6319,South,W,S29,S,73E,PK415,2018/1/20 21:50:00,2018/1/20 22:50:00
953,953,953,EMD,OLH,2018/1/20,22:50:00,D,NV3993,2018/1/20,21:45:00,D,NV6737,South,W,S29,S,320,PK414,2018/1/20 21:45:00,2018/1/20 22:50:00
954,954,954,EZH,DHP,2018/1/20,22:45:00,D,GN933,2018/1/20,21:45:00,D,GN0455,South,W,S29,S,738,PK413,2018/1/20 21:45:00,2018/1/20 22:45:00
955,955,955,UOB,UOB,2018/1/20,22:30:00,D,NV6652,2018/1/20,21:20:00,D,NV6653,South,W,S29,S,320,PK407,2018/1/20 21:20:00,2018/1/20 22:30:00
956,956,956,XOA,XOA,2018/1/20,22:20:00,D,GN0620,2018/1/20,21:20:00,D,GN0629,South,W,S29,S,738,PK406,2018/1/20 21:20:00,2018/1/20 22:20:00
957,957,957,DTY,YNO,2018/1/20,22:40:00,D,GN0368,2018/1/20,21:15:00,D,GN0409,South,W,S29,S,738,PK403,2018/1/20 21:15:00,2018/1/20 22:40:00
958,958,958,TIF,LIO,2018/1/20,22:20:00,D,NV6642,2018/1/20,21:05:00,D,NV6642,South,W,S29,S,320,PK401,2018/1/20 21:05:00,2018/1/20 22:20:00
959,959,959,VSD,OHC,2018/1/20,22:20:00,D,NV6811,2018/1/20,21:00:00,D,NV6811,South,W,S29,S,320,PK399,2018/1/20 21:00:00,2018/1/20 22:20:00
960,960,960,UBP,UBP,2018/1/20,22:10:00,D,NV6632,2018/1/20,21:00:00,D,NV6633,South,W,S29,S,320,PK398,2018/1/20 21:00:00,2018/1/20 22:10:00
961,961,961,***,DTY,2018/1/20,21:30:00,D,NV6478,2018/1/20,20:40:00,D,*****,South,W,S29,S,319,PK396,2018/1/20 20:40:00,2018/1/20 21:30:00
962,962,962,GPD,EMD,2018/1/20,22:05:00,D,NV6772,2018/1/20,20:30:00,D,NV6772,South,W,S29,S,325,PK395,2018/1/20 20:30:00,2018/1/20 22:05:00
963,963,963,UTO,***,2018/1/20,21:05:00,D,*****,2018/1/20,20:15:00,D,NV6551,South,W,S29,S,319,PK388,2018/1/20 20:15:00,2018/1/20 21:05:00
964,964,964,YNO,DHR,2018/1/20,21:05:00,D,GN0260,2018/1/20,20:10:00,D,GN0261,South,W,S29,S,73H,PK385,2018/1/20 20:10:00,2018/1/20 21:05:00
965,965,965,TIF,LXF,2018/1/20,21:35:00,D,GN0560,2018/1/20,20:05:00,D,GN0205,South,W,S29,S,73A,PK383,2018/1/20 20:05:00,2018/1/20 21:35:00
966,966,966,DUV,DUV,2018/1/20,21:30:00,D,NV6528,2018/1/20,20:00:00,D,NV6527,South,W,S29,S,320,PK381,2018/1/20 20:00:00,2018/1/20 21:30:00
967,967,967,UZO,UZO,2018/1/20,21:00:00,D,NV6325,2018/1/20,20:00:00,D,NV6324,South,W,S29,S,73E,PK380,2018/1/20 20:00:00,2018/1/20 21:00:00
968,968,968,ZOK,DLH,2018/1/20,21:05:00,D,NV6544,2018/1/20,19:40:00,D,NV6763,South,W,S29,S,320,PK376,2018/1/20 19:40:00,2018/1/20 21:05:00
969,969,969,AIB,TIF,2018/1/20,21:25:00,D,NV6714,2018/1/20,19:15:00,D,NV6714,South,W,S29,S,320,PK369,2018/1/20 19:15:00,2018/1/20 21:25:00
970,970,970,XOA,DBO,2018/1/20,21:20:00,D,GN0428,2018/1/20,19:10:00,D,GN0641,South,W,S29,S,738,PK367,2018/1/20 19:10:00,2018/1/20 21:20:00
971,971,971,DHR,LXM,2018/1/20,21:10:00,D,GN0287,2018/1/20,18:55:00,D,GN0287,South,W,S29,S,738,PK364,2018/1/20 18:55:00,2018/1/20 21:10:00
972,972,972,XVI,EZH,2018/1/20,20:00:00,D,NV6486,2018/1/20,18:50:00,D,NV3622,South,W,S29,S,319,PK362,2018/1/20 18:50:00,2018/1/20 20:00:00
973,973,973,XFI,EZH,2018/1/20,20:05:00,D,GN0452,2018/1/20,18:50:00,D,GN0465,South,W,S29,S,738,PK360,2018/1/20 18:50:00,2018/1/20 20:05:00
974,974,974,DUV,TAY,2018/1/20,21:25:00,D,NV6472,2018/1/20,18:30:00,D,NV6525,South,W,S29,S,325,PK356,2018/1/20 18:30:00,2018/1/20 21:25:00
975,975,975,YOO,YOO,2018/1/20,19:35:00,D,NV3410,2018/1/20,18:30:00,D,NV3421,South,W,S29,S,319,PK355,2018/1/20 18:30:00,2018/1/20 19:35:00
976,976,976,ZJI,XVI,2018/1/20,19:30:00,D,NV3631,2018/1/20,18:00:00,D,NV3786,South,W,S29,S,73E,PK348,2018/1/20 18:00:00,2018/1/20 19:30:00
977,977,977,AVI,ISC,2018/1/20,20:55:00,D,NV6720,2018/1/20,17:40:00,D,NV6301,South,W,S29,S,325,PK346,2018/1/20 17:40:00,2018/1/20 20:55:00
978,978,978,BPH,OOH,2018/1/20,21:00:00,D,GN0494,2018/1/20,17:35:00,D,GN0209,South,W,S29,S,73A,PK345,2018/1/20 17:35:00,2018/1/20 21:00:00
979,979,979,***,MIX,2018/1/20,17:50:00,D,GN0332,2018/1/20,17:00:00,D,*****,South,W,S29,S,738,PK339,2018/1/20 17:00:00,2018/1/20 17:50:00
980,980,980,XOA,XOA,2018/1/20,17:55:00,D,GN0636,2018/1/20,16:50:00,D,GN0637,South,W,S29,S,738,PK335,2018/1/20 16:50:00,2018/1/20 17:55:00
981,981,981,YJZ,YJZ,2018/1/20,18:05:00,D,NV3277,2018/1/20,16:15:00,D,NV3260,South,W,S29,S,320,PK326,2018/1/20 16:15:00,2018/1/20 18:05:00
982,982,982,TIF,IJB,2018/1/20,17:40:00,D,NV6710,2018/1/20,16:05:00,D,NV6715,South,W,S29,S,320,PK325,2018/1/20 16:05:00,2018/1/20 17:40:00
983,983,983,ZOU,TAY,2018/1/20,17:05:00,D,NV6462,2018/1/20,15:55:00,D,NV6657,South,W,S29,S,323,PK323,2018/1/20 15:55:00,2018/1/20 17:05:00
984,984,984,CBW,ETO,2018/1/20,17:30:00,D,GN0404,2018/1/20,15:55:00,D,GN0549,South,W,S29,S,73E,PK320,2018/1/20 15:55:00,2018/1/20 17:30:00
985,985,985,TAY,LXM,2018/1/20,16:45:00,D,NV0746,2018/1/20,15:25:00,D,NV6453,South,W,S29,S,323,PK315,2018/1/20 15:25:00,2018/1/20 16:45:00
986,986,986,EMD,***,2018/1/20,16:10:00,D,*****,2018/1/20,15:20:00,D,GN0203,South,W,S29,S,738,PK312,2018/1/20 15:20:00,2018/1/20 16:10:00
987,987,987,DBO,IBL,2018/1/20,16:20:00,D,GN0642,2018/1/20,15:10:00,D,GN0423,South,W,S29,S,73E,PK310,2018/1/20 15:10:00,2018/1/20 16:20:00
988,988,988,***,MIX,2018/1/20,15:50:00,D,NV3465,2018/1/20,15:00:00,D,*****,South,W,S29,S,320,PK309,2018/1/20 15:00:00,2018/1/20 15:50:00
989,989,989,NJH,TZY,2018/1/20,16:35:00,D,GN0348,2018/1/20,14:55:00,D,GN0523,South,W,S29,S,73E,PK307,2018/1/20 14:55:00,2018/1/20 16:35:00
990,990,990,TIF,DHR,2018/1/20,16:05:00,D,GN0280,2018/1/20,14:55:00,D,GN0479,South,W,S29,S,325,PK306,2018/1/20 14:55:00,2018/1/20 16:05:00
991,991,991,ISC,IBL,2018/1/20,15:55:00,D,GN0362,2018/1/20,14:55:00,D,GN0283,South,W,S29,S,73E,PK305,2018/1/20 14:55:00,2018/1/20 15:55:00
992,992,992,LPX,UBP,2018/1/20,15:55:00,D,NV6685,2018/1/20,14:45:00,D,NV6685,South,W,S29,S,320,PK300,2018/1/20 14:45:00,2018/1/20 15:55:00
993,993,993,ZJI,DBO,2018/1/20,16:10:00,D,GN0638,2018/1/20,14:40:00,D,GN0477,South,W,S29,S,73H,PK299,2018/1/20 14:40:00,2018/1/20 16:10:00
994,994,994,EBU,HZT,2018/1/20,16:30:00,D,NV6614,2018/1/20,14:35:00,D,NV6359,South,W,S29,S,319,PK298,2018/1/20 14:35:00,2018/1/20 16:30:00
995,995,995,DHR,YJZ,2018/1/20,17:20:00,D,NV3273,2018/1/20,14:30:00,D,NV6709,South,W,S29,S,323,PK297,2018/1/20 14:30:00,2018/1/20 17:20:00
996,996,996,XVI,MAI,2018/1/20,15:25:00,D,NV6318,2018/1/20,14:20:00,D,NV3654,South,W,S29,S,73E,PK294,2018/1/20 14:20:00,2018/1/20 15:25:00
997,997,997,IGF,IGF,2018/1/20,15:20:00,D,NV6574,2018/1/20,14:10:00,D,NV6575,South,W,S29,S,320,PK293,2018/1/20 14:10:00,2018/1/20 15:20:00
998,998,998,ZLI,IEH,2018/1/20,17:25:00,D,NV6768,2018/1/20,13:55:00,D,NV6727,South,W,S29,S,320,PK291,2018/1/20 13:55:00,2018/1/20 17:25:00
999,999,999,IJB,TIF,2018/1/20,14:50:00,D,NV6718,2018/1/20,13:40:00,D,NV6719,South,W,S29,S,320,PK288,2018/1/20 13:40:00,2018/1/20 14:50:00
1000,1000,1000,YJZ,YJZ,2018/1/20,14:15:00,D,NV3269,2018/1/20,13:15:00,D,NV3266,South,W,S29,S,325,PK284,2018/1/20 13:15:00,2018/1/20 14:15:00
1001,1001,1001,UWT,YNO,2018/1/20,14:20:00,D,GN0250,2018/1/20,13:10:00,D,GN0235,South,W,S29,S,73H,PK283,2018/1/20 13:10:00,2018/1/20 14:20:00
1002,1002,1002,ARA,LXF,2018/1/20,16:30:00,D,NV6556,2018/1/20,13:05:00,D,NV3287,South,W,S29,S,73E,PK282,2018/1/20 13:05:00,2018/1/20 16:30:00
1003,1003,1003,LXM,AVI,2018/1/20,15:50:00,D,GN0326,2018/1/20,12:40:00,D,GN0491,South,W,S29,S,738,PK279,2018/1/20 12:40:00,2018/1/20 15:50:00
1004,1004,1004,CQF,TIF,2018/1/20,13:35:00,D,GN0204,2018/1/20,12:25:00,D,GN0253,South,W,S29,S,73A,PK277,2018/1/20 12:25:00,2018/1/20 13:35:00
1005,1005,1005,IEH,MZJ,2018/1/20,13:25:00,D,NV6510,2018/1/20,12:20:00,D,NV6749,South,W,S29,S,320,PK276,2018/1/20 12:20:00,2018/1/20 13:25:00
1006,1006,1006,DLH,***,2018/1/20,12:10:00,D,*****,2018/1/20,11:20:00,D,NV6535,South,W,S29,S,320,PK273,2018/1/20 11:20:00,2018/1/20 12:10:00
1007,1007,1007,DUV,DUV,2018/1/20,18:05:00,D,NV6308,2018/1/20,11:05:00,D,NV6307,South,W,S29,S,320,PK272,2018/1/20 11:05:00,2018/1/20 18:05:00
1008,1008,1008,DHR,SJA,2018/1/20,12:00:00,D,GN0236,2018/1/20,10:40:00,D,GN0271,South,W,S29,S,73H,PK267,2018/1/20 10:40:00,2018/1/20 12:00:00
1009,1009,1009,TIF,AIB,2018/1/20,12:25:00,D,NV6713,2018/1/20,10:35:00,D,NV6713,South,W,S29,S,320,PK266,2018/1/20 10:35:00,2018/1/20 12:25:00
1010,1010,1010,DHP,MGR,2018/1/20,13:05:00,D,GN0446,2018/1/20,10:30:00,D,GN0457,South,W,S29,S,738,PK264,2018/1/20 10:30:00,2018/1/20 13:05:00
1011,1011,1011,OOH,AIB,2018/1/20,11:20:00,D,GN0460,2018/1/20,10:20:00,D,GN0495,South,W,S29,S,73A,PK259,2018/1/20 10:20:00,2018/1/20 11:20:00
1012,1012,1012,TAY,TZY,2018/1/20,13:05:00,D,NV6488,2018/1/20,10:10:00,D,NV6443,South,W,S29,S,325,PK256,2018/1/20 10:10:00,2018/1/20 13:05:00
1013,1013,1013,DUV,DUV,2018/1/20,12:30:00,D,NV305,2018/1/20,10:05:00,D,NV6513,South,W,S29,S,320,PK254,2018/1/20 10:05:00,2018/1/20 12:30:00
1014,1014,1014,ETO,CBW,2018/1/20,9:25:00,D,GN0548,2018/1/19,23:55:00,D,GN0405,South,W,S29,S,73E,PK197,2018/1/19 23:55:00,2018/1/20 9:25:00
1015,1015,1015,IBL,EMD,2018/1/20,14:10:00,D,NV6722,2018/1/19,23:40:00,D,GN0643,South,W,S29,S,323,PK196,2018/1/19 23:40:00,2018/1/20 14:10:00
1016,1016,1016,UTO,DUV,2018/1/20,9:05:00,D,NV6514,2018/1/19,23:30:00,D,NV3195,South,W,S29,S,319,PK195,2018/1/19 23:30:00,2018/1/20 9:05:00
